Produktnamn;EAN;Pris;Ordinarie pris;Länk;Bildlänk
Fiskars Large Kastrull;7389849001001;2020,01;;http://example.com/product/7389849001001?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Kastrull
Better Bodies Dry-Fit Sport-BH 2-pack;7360662482981;865,82;;http://example.com/product/7360662482981?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Sport-BH
JBL Gaming Laptop 500ml;7345903460804;368,83;;http://example.com/product/7345903460804?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Laptop
Bahco Ergo Tumstock 50ml;7380298641034;1210,05;;http://example.com/product/7380298641034?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Tumstock
Asus Noise Cancelling Skärmskydd 500ml;7389711716409;1778,59;;http://example.com/product/7389711716409?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Skärmskydd
Ralph Lauren Oversized Klänning XL;7340092040498;1631,30;;http://example.com/product/7340092040498?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Klänning
Adidas Dry-Fit Protein XL;7328458948239;949,18;;http://example.com/product/7328458948239?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Protein
Nintendo Noise Cancelling Tangentbord 2-pack;7394274096608;89,03;;http://example.com/product/7394274096608?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Tangentbord
Purina Adult Katthalsband 500ml;7328824930270;1672,29;;http://example.com/product/7328824930270?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Katthalsband
Royal Canin Grain Free Hundleksak 2-pack;7368555066687;200,59;;http://example.com/product/7368555066687?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Hundleksak
Coca-Cola Saltad Kaffe 500ml;7386542763318;892,12;1111,29;http://example.com/product/7386542763318?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Kaffe
OLW Saltad Chips XL;7383254120397;1094,48;;http://example.com/product/7383254120397?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Chips
Alvedon Kids Plåster XL;7313954896555;2025,66;;http://example.com/product/7313954896555?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Plåster
Philips Power Stekpanna;7369214761717;489,15;598,39;http://example.com/product/7369214761717?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Stekpanna
Nintendo Bluetooth Hörlurar 50ml;7376094366075;434,02;;http://example.com/product/7376094366075?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Hörlurar
Nivea Gold Balsam;7331320583368;76,04;92,83;http://example.com/product/7331320583368?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Balsam
Nintendo Ultra Laddare 500ml;7338537170515;1864,75;;http://example.com/product/7338537170515?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Laddare
Marabou Mjölkchoklad Läsk;7395265337309;1390,53;2020,29;http://example.com/product/7395265337309?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Läsk
Mobil1 5W-30 Bilvax;7332916951298;843,14;;http://example.com/product/7332916951298?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Bilvax
Gymshark Pro Protein 2-pack;7357042205073;274,79;;http://example.com/product/7357042205073?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Protein
L'Oreal Pro Rakhyvel 1kg;7356510716042;1519,49;;http://example.com/product/7356510716042?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Rakhyvel
Pedigree Junior Katthalsband 50ml;7346873627533;2715,36;;http://example.com/product/7346873627533?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Katthalsband
Dogman Junior Kattmat;7368026880714;2040,49;2786,12;http://example.com/product/7368026880714?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Kattmat
Ralph Lauren Summer Klänning;7358419255853;545,73;;http://example.com/product/7358419255853?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Klänning
Nivea Pro Mascara;7364213387145;1843,89;;http://example.com/product/7364213387145?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Mascara
Via Soft Tvättmedel 50ml;7318228036526;1124,71;;http://example.com/product/7318228036526?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Tvättmedel
Hugo Boss Men Schampo 2-pack;7371512979676;2126,12;;http://example.com/product/7371512979676?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Schampo
Jotun Matt Hammare;7395558106640;2020,96;2596,34;http://example.com/product/7395558106640?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Hammare
Whiskas Sensitive Katthalsband 2-pack;7311905773986;2707,30;;http://example.com/product/7311905773986?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Katthalsband
L'Oreal Gold Ansiktskräm;7371591646384;1926,83;;http://example.com/product/7371591646384?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Ansiktskräm
Ipren Kids Tandkräm 2-pack;7324962966330;2257,90;2828,40;http://example.com/product/7324962966330?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Tandkräm
Marabou Original Läsk 500ml;7364562589868;2161,39;2683,67;http://example.com/product/7364562589868?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Läsk
Royal Canin Chicken Hundleksak XL;7336709161184;1750,59;;http://example.com/product/7336709161184?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Hundleksak
Gillette Men Ansiktskräm;7375213413142;1128,26;;http://example.com/product/7375213413142?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Ansiktskräm
Makita Ergo Såg;7372721563607;1471,21;;http://example.com/product/7372721563607?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Såg
Dior Men Schampo 2-pack;7339225206158;2233,08;;http://example.com/product/7339225206158?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Schampo
Yes Large Städmopp 50ml;7375040178108;885,52;1156,47;http://example.com/product/7375040178108?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Städmopp
Ralph Lauren Slim Fit Skjorta 500ml;7338149790667;1281,99;;http://example.com/product/7338149790667?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Skjorta
IKEA Original Stekpanna 50ml;7361607397228;1133,09;;http://example.com/product/7361607397228?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Stekpanna
Levi's Oversized Jacka;7319673712017;1496,25;;http://example.com/product/7319673712017?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Jacka
Beckers 18V Arbetsbyxa;7377806286565;269,16;;http://example.com/product/7377806286565?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Arbetsbyxa
Purina Grain Free Bajspåsar;7357349881430;1304,66;;http://example.com/product/7357349881430?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Bajspåsar
Nike Black Protein 2-pack;7310319785210;1766,20;;http://example.com/product/7310319785210?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Protein
OLW Mjölkchoklad Chokladkaka 500ml;7328343330198;1428,94;;http://example.com/product/7328343330198?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Chokladkaka
Alvedon Mint Värktablett XL;7391833263812;2182,96;;http://example.com/product/7391833263812?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Värktablett
Berocca Forte Värktablett 2-pack;7331495862180;2037,85;;http://example.com/product/7331495862180?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Värktablett
Gant Blue Jacka;7327062718120;1531,89;;http://example.com/product/7327062718120?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Jacka
Coca-Cola Zero Nötter;7331306360902;1493,01;;http://example.com/product/7331306360902?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Nötter
Flux Forte Munskölj 2-pack;7333549882829;2148,60;;http://example.com/product/7333549882829?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Munskölj
IKEA Soft Tvättmedel XL;7384335639886;1582,81;2283,98;http://example.com/product/7384335639886?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Tvättmedel
Star Nutrition Seamless Yogamatta 2-pack;7370191260598;877,27;1167,04;http://example.com/product/7370191260598?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Yogamatta
Flux Original Värktablett XL;7315123094343;1966,54;;http://example.com/product/7315123094343?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Värktablett
Gymshark Whey Träningstights 50ml;7368841392034;616,36;;http://example.com/product/7368841392034?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Träningstights
Yes Large Städmopp;7398533428353;1330,72;;http://example.com/product/7398533428353?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Städmopp
Yes Original Tvättmedel 500ml;7342410324361;242,12;;http://example.com/product/7342410324361?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Tvättmedel
Pedigree Adult Hundleksak;7373197735467;2363,82;;http://example.com/product/7373197735467?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Hundleksak
Coca-Cola Grill Chips;7319155112854;2370,39;;http://example.com/product/7319155112854?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Chips
Nivea Repair Ansiktskräm 2-pack;7356060847089;1027,78;;http://example.com/product/7356060847089?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Ansiktskräm
Dior Fresh Deodorant 2-pack;7374770279287;245,82;;http://example.com/product/7374770279287?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Deodorant
Estrella Original Chokladkaka;7313474640877;1083,99;;http://example.com/product/7313474640877?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Chokladkaka
Flux Kids Tandkräm;7322713245097;1876,71;;http://example.com/product/7322713245097?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Tandkräm
Sony Fast Tangentbord;7323509041781;2188,80;;http://example.com/product/7323509041781?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Tangentbord
Apple Pro Laptop 50ml;7366661051827;2308,02;;http://example.com/product/7366661051827?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Laptop
Adidas Black Klänning 500ml;7334180974066;925,82;1385,04;http://example.com/product/7334180974066?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Klänning
Apple Ultra USB-kabel;7364948507777;1702,31;;http://example.com/product/7364948507777?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=USB-kabel
IKEA Classic Kastrull;7330046496289;777,71;;http://example.com/product/7330046496289?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Kastrull
L'Oreal Gold Mascara 2-pack;7397676160692;1760,84;;http://example.com/product/7397676160692?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Mascara
Oral-B Original Värktablett;7369587138853;958,21;;http://example.com/product/7369587138853?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Värktablett
DeWalt Set Arbetsbyxa;7382000156131;2599,68;;http://example.com/product/7382000156131?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Arbetsbyxa
Zoegas Original Kaffe 2-pack;7342013299909;1327,24;;http://example.com/product/7342013299909?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Kaffe
Logitech Pro Gaming Mus 2-pack;7340440415953;1935,37;;http://example.com/product/7340440415953?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Gaming Mus
Purina Beef Hundleksak 500ml;7312363686944;1560,01;;http://example.com/product/7312363686944?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Hundleksak
Mobil1 Shine Bilvax;7340785970757;1715,48;;http://example.com/product/7340785970757?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Bilvax
Pepsodent Forte Värktablett 50ml;7346292571936;1057,50;;http://example.com/product/7346292571936?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Värktablett
Gymshark Dry-Fit Sport-BH;7387144147961;1593,65;2355,48;http://example.com/product/7387144147961?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Sport-BH
Samsung Pro Laptop 50ml;7333921551713;87,07;;http://example.com/product/7333921551713?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Laptop
Castrol Extreme Avfettning;7388159925385;670,68;;http://example.com/product/7388159925385?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Avfettning
Bosch Vit Målarfärg 500ml;7313593407120;2214,68;;http://example.com/product/7313593407120?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Målarfärg
Sony Bluetooth Skärmskydd 2-pack;7316582249854;821,64;;http://example.com/product/7316582249854?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Skärmskydd
Coca-Cola Dark Roast Chips XL;7357206735505;583,02;;http://example.com/product/7357206735505?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Chips
Makita Pro Hammare;7311127015204;512,52;;http://example.com/product/7311127015204?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Hammare
Pepsodent Gel Värktablett;7318030770939;1330,77;;http://example.com/product/7318030770939?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Värktablett
Gymshark Dry-Fit Löparskor 500ml;7343564523661;653,64;;http://example.com/product/7343564523661?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Löparskor
Makita Heavy Duty Skruvdragare;7365866619314;941,40;;http://example.com/product/7365866619314?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Skruvdragare
ACO Kids Vitaminer 1kg;7321478894298;1712,44;2090,23;http://example.com/product/7321478894298?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Vitaminer
Orijen Chicken Hundfoder;7318570964415;2168,06;;http://example.com/product/7318570964415?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Hundfoder
Gant Vintage Jeans;7378120853982;1415,50;;http://example.com/product/7378120853982?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Jeans
Electrolux Soft Kastrull;7320075887938;2060,07;2747,11;http://example.com/product/7320075887938?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Kastrull
Nike Classic Jacka XL;7363685878268;2387,84;;http://example.com/product/7363685878268?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Jacka
Löfbergs Zero Nötter 2-pack;7319729692787;954,53;;http://example.com/product/7319729692787?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Nötter
Bosch Nano Bilvax 500ml;7318446427686;1123,60;;http://example.com/product/7318446427686?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Bilvax
Whiskas Adult Kattmat;7347393572993;2184,00;;http://example.com/product/7347393572993?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Kattmat
Zara Summer T-shirt 2-pack;7349633684157;2225,85;;http://example.com/product/7349633684157?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=T-shirt
L'Oreal Pro Mascara;7316142829273;1568,54;;http://example.com/product/7316142829273?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Mascara
Bosch Vit Skruvdragare 500ml;7352390820703;1007,30;;http://example.com/product/7352390820703?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Skruvdragare
OLW Grill Chokladkaka;7317225263560;382,81;;http://example.com/product/7317225263560?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Chokladkaka
Orijen Grain Free Hundfoder;7343036057297;831,59;;http://example.com/product/7343036057297?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Hundfoder
Zara Vintage Kalsonger 50ml;7355343468510;1471,36;;http://example.com/product/7355343468510?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Kalsonger
Berocca Daily Plåster;7365659712035;551,72;741,67;http://example.com/product/7365659712035?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Plåster
Adidas Seamless Yogamatta;7311761843242;388,20;564,19;http://example.com/product/7311761843242?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Yogamatta
Makita Pro Tumstock 2-pack;7364417734973;90,99;;http://example.com/product/7364417734973?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Tumstock
Turtle Wax 5W-30 Motorolja;7343411809459;1911,61;;http://example.com/product/7343411809459?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Motorolja
Bosch Set Hammare;7392170895899;304,57;;http://example.com/product/7392170895899?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Hammare
Marabou Zero Kaffe 1kg;7348151439416;742,51;;http://example.com/product/7348151439416?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Kaffe
IKEA Original Kniv XL;7347370190826;2045,34;2981,56;http://example.com/product/7347370190826?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Kniv
Makita Set Tumstock;7387567034306;1050,00;;http://example.com/product/7387567034306?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Tumstock
Bosch Pro Målarfärg;7332333521235;786,39;;http://example.com/product/7332333521235?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Målarfärg
Star Nutrition Isolate Sport-BH;7328523662669;1097,00;;http://example.com/product/7328523662669?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Sport-BH
Berocca Gel Plåster 500ml;7374000338371;594,32;;http://example.com/product/7374000338371?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Plåster
Purina Chicken Kattmat 50ml;7398060973662;837,01;1020,93;http://example.com/product/7398060973662?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Kattmat
Orijen Sensitive Bajspåsar 50ml;7381248807597;1117,86;;http://example.com/product/7381248807597?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Bajspåsar
Turtle Wax Shine Spolarvätska;7358103903978;2090,90;;http://example.com/product/7358103903978?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Spolarvätska
Gymshark Pro Träningstights;7388605369082;2088,70;;http://example.com/product/7388605369082?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Träningstights
Star Nutrition Seamless Yogamatta 500ml;7344987474033;266,94;;http://example.com/product/7344987474033?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Yogamatta
Royal Canin Junior Hundfoder 50ml;7384698210611;1336,57;;http://example.com/product/7384698210611?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Hundfoder
Marabou Dark Roast Nötter 1kg;7333966654708;767,44;;http://example.com/product/7333966654708?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Nötter
L'Oreal Men Ansiktskräm;7354696653053;380,54;534,99;http://example.com/product/7354696653053?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Ansiktskräm
Meguiars Extreme Bilvax;7363368972519;1860,33;;http://example.com/product/7363368972519?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Bilvax
Electrolux Smart Städmopp 2-pack;7389993326327;1755,39;;http://example.com/product/7389993326327?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Städmopp
Adidas Oversized Klänning 500ml;7318849304630;1932,03;;http://example.com/product/7318849304630?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Klänning
Asus Pro Skärmskydd 1kg;7384425115846;43,75;65,07;http://example.com/product/7384425115846?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Skärmskydd
Pepsodent Gel Handkräm;7365938643899;1458,05;;http://example.com/product/7365938643899?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Handkräm
Bosch Soft Diskmedel;7333792392947;1514,04;1861,98;http://example.com/product/7333792392947?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Diskmedel
Castrol Nano Torkarblad;7310885560981;1497,76;;http://example.com/product/7310885560981?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Torkarblad
Samsung Gaming Gaming Mus;7323887778619;1594,43;;http://example.com/product/7323887778619?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Gaming Mus
Purina Grain Free Kattmat;7318974679500;144,24;213,01;http://example.com/product/7318974679500?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Kattmat
Meguiars Shine Torkarblad XL;7341207632598;2002,48;;http://example.com/product/7341207632598?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Torkarblad
Philips Smart Städmopp;7334819753778;433,18;;http://example.com/product/7334819753778?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Städmopp
