Produktnamn;EAN;Pris;Ordinarie pris;Länk;Bildlänk
Nintendo Pro Hörlurar;7396696909218;1174,94;1438,49;http://example.com/product/7396696909218?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Hörlurar
Philips Classic Städmopp 50ml;7339230864058;1105,39;;http://example.com/product/7339230864058?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Städmopp
Fiskars Large Kastrull;7389849001001;1804,70;2422,01;http://example.com/product/7389849001001?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Kastrull
Better Bodies Dry-Fit Sport-BH 2-pack;7360662482981;800,54;;http://example.com/product/7360662482981?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Sport-BH
JBL Gaming Laptop 500ml;7345903460804;330,25;;http://example.com/product/7345903460804?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Laptop
Bahco Ergo Tumstock 50ml;7380298641034;1478,45;;http://example.com/product/7380298641034?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Tumstock
Ralph Lauren Oversized Klänning XL;7340092040498;1574,59;;http://example.com/product/7340092040498?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Klänning
Levi's Oversized Jacka 2-pack;7332688933438;286,17;;http://example.com/product/7332688933438?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Jacka
Adidas Dry-Fit Protein XL;7328458948239;1037,08;;http://example.com/product/7328458948239?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Protein
Purina Adult Katthalsband 500ml;7328824930270;1854,89;;http://example.com/product/7328824930270?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Katthalsband
Royal Canin Grain Free Hundleksak 2-pack;7368555066687;211,95;;http://example.com/product/7368555066687?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Hundleksak
OLW Saltad Chips XL;7383254120397;1119,86;;http://example.com/product/7383254120397?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Chips
OLW Saltad Kaffe 50ml;7325642837235;47,61;;http://example.com/product/7325642837235?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Kaffe
Royal Canin Sensitive Kattmat;7333810671340;2595,83;;http://example.com/product/7333810671340?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Kattmat
Philips Power Stekpanna;7369214761717;530,76;;http://example.com/product/7369214761717?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Stekpanna
Nintendo Bluetooth Hörlurar 50ml;7376094366075;424,41;;http://example.com/product/7376094366075?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Hörlurar
Apple Bluetooth Laddare;7357713533254;891,96;;http://example.com/product/7357713533254?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Laddare
Nintendo Ultra Laddare 500ml;7338537170515;1839,89;;http://example.com/product/7338537170515?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Laddare
Gillette Pro Ansiktskräm 1kg;7318284438892;1300,89;;http://example.com/product/7318284438892?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Ansiktskräm
Marabou Mjölkchoklad Läsk;7395265337309;1610,33;;http://example.com/product/7395265337309?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Läsk
Mobil1 5W-30 Bilvax;7332916951298;953,67;;http://example.com/product/7332916951298?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Bilvax
L'Oreal Pro Rakhyvel 1kg;7356510716042;1832,51;;http://example.com/product/7356510716042?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Rakhyvel
Dogman Junior Kattmat;7368026880714;1765,95;;http://example.com/product/7368026880714?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Kattmat
Asus Ultra Powerbank 1kg;7381572141506;584,49;;http://example.com/product/7381572141506?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Powerbank
Nivea Pro Mascara;7364213387145;1870,51;;http://example.com/product/7364213387145?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Mascara
Via Soft Tvättmedel 50ml;7318228036526;1238,64;;http://example.com/product/7318228036526?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Tvättmedel
Pepsodent Daily Tandkräm;7338147266060;921,42;;http://example.com/product/7338147266060?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Tandkräm
Bosch 5W-30 Torkarblad;7374279422189;1501,98;;http://example.com/product/7374279422189?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Torkarblad
Hugo Boss Men Schampo 2-pack;7371512979676;2095,56;;http://example.com/product/7371512979676?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Schampo
Jotun Matt Hammare;7395558106640;1870,16;;http://example.com/product/7395558106640?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Hammare
L'Oreal Gold Ansiktskräm;7371591646384;2152,79;;http://example.com/product/7371591646384?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Ansiktskräm
Ipren Kids Tandkräm 2-pack;7324962966330;2449,96;3421,55;http://example.com/product/7324962966330?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Tandkräm
Marabou Original Läsk 500ml;7364562589868;2430,67;;http://example.com/product/7364562589868?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Läsk
Jotun 18V Arbetsbyxa 50ml;7383897109192;1239,81;;http://example.com/product/7383897109192?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Arbetsbyxa
Royal Canin Chicken Hundleksak XL;7336709161184;1609,40;2247,64;http://example.com/product/7336709161184?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Hundleksak
Gillette Men Ansiktskräm;7375213413142;1133,62;;http://example.com/product/7375213413142?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Ansiktskräm
Makita Ergo Såg;7372721563607;1442,63;;http://example.com/product/7372721563607?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Såg
Dior Men Schampo 2-pack;7339225206158;2254,30;;http://example.com/product/7339225206158?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Schampo
Yes Large Städmopp 50ml;7375040178108;919,37;1159,94;http://example.com/product/7375040178108?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Städmopp
H&M Slim Fit Jacka 2-pack;7321720914118;257,88;;http://example.com/product/7321720914118?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Jacka
IKEA Original Stekpanna 50ml;7361607397228;1180,73;;http://example.com/product/7361607397228?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Stekpanna
Nike Black Protein 2-pack;7310319785210;1573,63;2277,50;http://example.com/product/7310319785210?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Protein
OLW Mjölkchoklad Chokladkaka 500ml;7328343330198;1509,29;;http://example.com/product/7328343330198?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Chokladkaka
Alvedon Mint Värktablett XL;7391833263812;2211,18;;http://example.com/product/7391833263812?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Värktablett
Bosch Winter Spolarvätska;7369796748459;1212,33;1489,38;http://example.com/product/7369796748459?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Spolarvätska
Pepsi Saltad Läsk 2-pack;7360934776748;2171,29;;http://example.com/product/7360934776748?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Läsk
Berocca Forte Värktablett 2-pack;7331495862180;1901,67;;http://example.com/product/7331495862180?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Värktablett
ACO Mint Nässpray 1kg;7382111017621;398,12;;http://example.com/product/7382111017621?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Nässpray
Gant Blue Jacka;7327062718120;1451,79;;http://example.com/product/7327062718120?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Jacka
Coca-Cola Zero Nötter;7331306360902;1176,03;;http://example.com/product/7331306360902?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Nötter
IKEA Soft Tvättmedel XL;7384335639886;1911,21;2809,91;http://example.com/product/7384335639886?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Tvättmedel
Zoegas Dark Roast Ostbågar 500ml;7372943076038;2201,08;;http://example.com/product/7372943076038?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Ostbågar
Star Nutrition Seamless Yogamatta 2-pack;7370191260598;849,11;;http://example.com/product/7370191260598?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Yogamatta
Flux Original Värktablett XL;7315123094343;2389,13;;http://example.com/product/7315123094343?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Värktablett
Gymshark Whey Träningstights 50ml;7368841392034;732,70;;http://example.com/product/7368841392034?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Träningstights
Yes Large Städmopp;7398533428353;1547,44;;http://example.com/product/7398533428353?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Städmopp
Yes Original Tvättmedel 500ml;7342410324361;230,12;;http://example.com/product/7342410324361?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Tvättmedel
Orijen Sensitive Hundfoder;7333706060167;1712,43;;http://example.com/product/7333706060167?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Hundfoder
Coca-Cola Grill Chips;7319155112854;2228,86;;http://example.com/product/7319155112854?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Chips
Nivea Repair Ansiktskräm 2-pack;7356060847089;1365,29;;http://example.com/product/7356060847089?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Ansiktskräm
Dior Fresh Deodorant 2-pack;7374770279287;255,04;;http://example.com/product/7374770279287?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Deodorant
OLW Saltad Chokladkaka;7399409411121;1268,05;1872,09;http://example.com/product/7399409411121?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Chokladkaka
Apple Pro Laptop 50ml;7366661051827;2057,62;;http://example.com/product/7366661051827?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Laptop
Apple Ultra USB-kabel;7364948507777;1539,18;;http://example.com/product/7364948507777?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=USB-kabel
L'Oreal Gold Mascara 2-pack;7397676160692;1760,65;;http://example.com/product/7397676160692?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Mascara
Oral-B Original Värktablett;7369587138853;965,30;;http://example.com/product/7369587138853?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Värktablett
DeWalt Set Arbetsbyxa;7382000156131;2322,14;;http://example.com/product/7382000156131?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Arbetsbyxa
Zoegas Original Kaffe 2-pack;7342013299909;1367,46;;http://example.com/product/7342013299909?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Kaffe
Purina Beef Hundleksak 500ml;7312363686944;1722,48;;http://example.com/product/7312363686944?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Hundleksak
Mobil1 Shine Bilvax;7340785970757;1411,26;2020,59;http://example.com/product/7340785970757?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Bilvax
Bosch Winter Avfettning 500ml;7378654010213;1646,11;;http://example.com/product/7378654010213?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Avfettning
Pepsodent Forte Värktablett 50ml;7346292571936;1240,77;1515,70;http://example.com/product/7346292571936?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Värktablett
Castrol Extreme Avfettning;7388159925385;660,86;933,27;http://example.com/product/7388159925385?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Avfettning
Bosch Vit Målarfärg 500ml;7313593407120;2605,55;;http://example.com/product/7313593407120?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Målarfärg
Sony Bluetooth Skärmskydd 2-pack;7316582249854;705,93;;http://example.com/product/7316582249854?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Skärmskydd
Coca-Cola Dark Roast Chips XL;7357206735505;520,04;;http://example.com/product/7357206735505?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Chips
Makita Pro Hammare;7311127015204;599,79;;http://example.com/product/7311127015204?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Hammare
Gymshark Dry-Fit Löparskor 500ml;7343564523661;606,44;793,26;http://example.com/product/7343564523661?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Löparskor
ACO Kids Vitaminer 1kg;7321478894298;1772,70;;http://example.com/product/7321478894298?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Vitaminer
Whiskas Beef Katthalsband XL;7335072632515;2049,93;2867,06;http://example.com/product/7335072632515?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Katthalsband
Gant Vintage Jeans;7378120853982;1503,21;;http://example.com/product/7378120853982?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Jeans
Jotun Matt Arbetsbyxa XL;7396218788198;2135,93;;http://example.com/product/7396218788198?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Arbetsbyxa
Electrolux Soft Kastrull;7320075887938;1948,35;;http://example.com/product/7320075887938?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Kastrull
Nike Classic Jacka XL;7363685878268;2412,94;;http://example.com/product/7363685878268?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Jacka
Gymshark Pro BCAA;7358595134646;830,82;1190,53;http://example.com/product/7358595134646?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=BCAA
Jotun Vit Såg;7380230630459;500,02;;http://example.com/product/7380230630459?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Såg
Bosch Nano Bilvax 500ml;7318446427686;1026,51;;http://example.com/product/7318446427686?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Bilvax
Whiskas Adult Kattmat;7347393572993;2366,35;;http://example.com/product/7347393572993?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Kattmat
Castrol Nano Motorolja;7392903348339;1232,52;1615,07;http://example.com/product/7392903348339?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Motorolja
L'Oreal Pro Mascara;7316142829273;1668,86;;http://example.com/product/7316142829273?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Mascara
Bosch Vit Skruvdragare 500ml;7352390820703;1015,63;;http://example.com/product/7352390820703?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Skruvdragare
OLW Grill Chokladkaka;7317225263560;400,05;506,03;http://example.com/product/7317225263560?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Chokladkaka
Orijen Grain Free Hundfoder;7343036057297;773,60;1066,66;http://example.com/product/7343036057297?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Hundfoder
Mobil1 Shine Bilvax;7357698995008;1301,84;1810,02;http://example.com/product/7357698995008?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Bilvax
Zara Vintage Kalsonger 50ml;7355343468510;1487,34;;http://example.com/product/7355343468510?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Kalsonger
Yes Power LED Lampa 500ml;7327883217944;52,80;;http://example.com/product/7327883217944?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=LED Lampa
Dogman Sensitive Hundleksak 1kg;7351728218779;1623,22;;http://example.com/product/7351728218779?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Hundleksak
Mobil1 5W-30 Avfettning 2-pack;7318504810647;857,34;;http://example.com/product/7318504810647?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Avfettning
Berocca Daily Plåster;7365659712035;420,67;;http://example.com/product/7365659712035?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Plåster
Makita Pro Tumstock 2-pack;7364417734973;90,84;;http://example.com/product/7364417734973?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Tumstock
Turtle Wax 5W-30 Motorolja;7343411809459;1803,50;;http://example.com/product/7343411809459?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Motorolja
Marabou Zero Kaffe 1kg;7348151439416;784,95;;http://example.com/product/7348151439416?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Kaffe
IKEA Original Kniv XL;7347370190826;1616,05;1940,12;http://example.com/product/7347370190826?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Kniv
Makita Set Tumstock;7387567034306;1053,76;1455,88;http://example.com/product/7387567034306?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Tumstock
Sony Bluetooth Tangentbord 1kg;7395874168035;840,46;1071,88;http://example.com/product/7395874168035?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Tangentbord
Bosch Pro Målarfärg;7332333521235;995,93;1370,14;http://example.com/product/7332333521235?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Målarfärg
Star Nutrition Isolate Sport-BH;7328523662669;1119,12;;http://example.com/product/7328523662669?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Sport-BH
Berocca Gel Plåster 500ml;7374000338371;549,72;;http://example.com/product/7374000338371?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Plåster
Purina Chicken Kattmat 50ml;7398060973662;875,70;;http://example.com/product/7398060973662?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Kattmat
Levi's Classic T-shirt 500ml;7326599451125;28,57;;http://example.com/product/7326599451125?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=T-shirt
Orijen Sensitive Bajspåsar 50ml;7381248807597;1039,09;;http://example.com/product/7381248807597?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Bajspåsar
Turtle Wax Shine Spolarvätska;7358103903978;2355,47;;http://example.com/product/7358103903978?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Spolarvätska
Royal Canin Chicken Bajspåsar;7324888410207;1537,29;;http://example.com/product/7324888410207?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Bajspåsar
Gymshark Pro Träningstights;7388605369082;1938,47;;http://example.com/product/7388605369082?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Träningstights
Pepsi Zero Ostbågar;7331562310915;1546,21;1968,01;http://example.com/product/7331562310915?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Ostbågar
Star Nutrition Seamless Yogamatta 500ml;7344987474033;231,85;;http://example.com/product/7344987474033?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Yogamatta
Royal Canin Junior Hundfoder 50ml;7384698210611;1559,35;;http://example.com/product/7384698210611?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Hundfoder
L'Oreal Men Ansiktskräm;7354696653053;396,02;;http://example.com/product/7354696653053?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Ansiktskräm
Meguiars Extreme Bilvax;7363368972519;1693,85;;http://example.com/product/7363368972519?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Bilvax
Electrolux Smart Städmopp 2-pack;7389993326327;1878,13;;http://example.com/product/7389993326327?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Städmopp
Asus Pro Skärmskydd 1kg;7384425115846;45,48;63,24;http://example.com/product/7384425115846?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Skärmskydd
Pepsodent Gel Handkräm;7365938643899;1254,48;;http://example.com/product/7365938643899?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Handkräm
Bosch Soft Diskmedel;7333792392947;1374,10;1775,50;http://example.com/product/7333792392947?store=Komplett;https://placehold.co/400x400/e2e8f0/1e293b?text=Diskmedel
